Time (ms),Name,Value
20870,"getRPMbottom","-53.61103820800781"
20887,"getRPMbottom","-56.72914123535156"
20900,"getRPMbottom","-60.29771423339844"
20927,"getRPMbottom","-63.43768310546875"
20946,"getRPMbottom","-64.09330749511719"
20962,"getRPMbottom","-65.53938293457031"
20989,"getRPMbottom","-67.18736267089844"
21000,"getRPMbottom","-68.391845703125"
21026,"getRPMbottom","-64.14727783203125"
21043,"getRPMbottom","-62.455596923828125"
21072,"getRPMbottom","-57.42051696777344"
21113,"getRPMbottom","-56.57148742675781"
21114,"getRPMbottom","-55.64134216308594"
21124,"getRPMbottom","-49.962860107421875"
21140,"getRPMbottom","-45.742767333984375"
21164,"getRPMbottom","-41.09898376464844"
21181,"getRPMbottom","-32.04203796386719"
21213,"getRPMbottom","-23.026214599609375"
21231,"getRPMbottom","-20.527023315429688"
21270,"getRPMbottom","-16.84405517578125"
21271,"getRPMbottom","-12.729751586914062"
21292,"getRPMbottom","-10.67254638671875"
21328,"getRPMbottom","-8.273223876953125"
21351,"getRPMbottom","-6.8131561279296875"
21437,"getRPMbottom","2.436676025390625"
21521,"getRPMbottom","0.0"
21564,"getRPMbottom","9.365493774414062"
21591,"getRPMbottom","8.291610717773438"
21626,"getRPMbottom","-8.291610717773438"
21664,"getRPMbottom","-11.116897583007812"
21677,"getRPMbottom","-17.107284545898438"
21704,"getRPMbottom","-24.329788208007812"
21727,"getRPMbottom","-28.416549682617188"
21759,"getRPMbottom","-34.343902587890625"
21794,"getRPMbottom","-37.20185852050781"
21807,"getRPMbottom","-37.53118896484375"
21840,"getRPMbottom","-38.49891662597656"
21840,"getRPMbottom","-41.2177734375"
21875,"getRPMbottom","-43.15412902832031"
21892,"getRPMbottom","-46.169647216796875"
21926,"getRPMbottom","-49.7493896484375"
21941,"getRPMbottom","-47.74266052246094"
21967,"getRPMbottom","-48.832000732421875"
21983,"getRPMbottom","-46.7188720703125"
22021,"getRPMbottom","-44.93800354003906"
22025,"getRPMbottom","-41.74690246582031"
22045,"getRPMbottom","-42.51971435546875"
22059,"getRPMbottom","-41.293731689453125"
22096,"getRPMbottom","-35.98692321777344"
22117,"getRPMbottom","-36.08186340332031"
22135,"getRPMbottom","-33.92057800292969"
22142,"getRPMbottom","-30.997665405273438"
22167,"getRPMbottom","-25.108428955078125"
22190,"getRPMbottom","-21.34527587890625"
22206,"getRPMbottom","-16.112289428710938"
22222,"getRPMbottom","-12.941543579101562"
22261,"getRPMbottom","-9.227981567382812"
22343,"getRPMbottom","0.0"
22731,"getRPMbottom","-3.86053466796875"
22760,"getRPMbottom","-6.5541839599609375"
22803,"getRPMbottom","-7.031280517578125"
22830,"getRPMbottom","-11.900253295898438"
22863,"getRPMbottom","-18.298171997070312"
22884,"getRPMbottom","-21.488037109375"
22904,"getRPMbottom","-25.153900146484375"
22935,"getRPMbottom","-35.62776184082031"
22949,"getRPMbottom","-39.39585876464844"
23001,"getRPMbottom","-43.765350341796875"
23001,"getRPMbottom","-42.61143493652344"
23005,"getRPMbottom","-43.26966857910156"
23049,"getRPMbottom","-40.52684020996094"
23050,"getRPMbottom","-36.98670959472656"
23064,"getRPMbottom","-33.355010986328125"
23089,"getRPMbottom","-32.98777770996094"
23102,"getRPMbottom","-33.30293273925781"
23132,"getRPMbottom","-32.81364440917969"
23143,"getRPMbottom","-31.980560302734375"
23176,"getRPMbottom","-33.50630187988281"
23207,"getRPMbottom","-37.26580810546875"
23234,"getRPMbottom","-36.062347412109375"
23243,"getRPMbottom","-35.85096740722656"
23497,"getRPMbottom","-35.238861083984375"
23498,"getRPMbottom","-35.225830078125"
23498,"getRPMbottom","-32.707794189453125"
23509,"getRPMbottom","-21.906951904296875"
23526,"getRPMbottom","-10.129974365234375"
23622,"getRPMbottom","0.0"
23743,"getRPMbottom","2.8264007568359375"
23783,"getRPMbottom","4.16973876953125"
23819,"getRPMbottom","6.055755615234375"
23847,"getRPMbottom","7.65533447265625"
23859,"getRPMbottom","9.4359130859375"
23884,"getRPMbottom","13.023117065429688"
23913,"getRPMbottom","16.413681030273438"
23940,"getRPMbottom","17.0677490234375"
23959,"getRPMbottom","15.98712158203125"
23971,"getRPMbottom","12.784194946289062"
24005,"getRPMbottom","10.12213134765625"
24005,"getRPMbottom","8.018020629882812"
24040,"getRPMbottom","5.2039337158203125"
24122,"getRPMbottom","1.8768768310546875"
24182,"getRPMbottom","3.52142333984375"
24202,"getRPMbottom","6.649932861328125"
24228,"getRPMbottom","8.726516723632812"
24268,"getRPMbottom","10.11590576171875"
24285,"getRPMbottom","10.848052978515625"
24305,"getRPMbottom","10.31396484375"
24324,"getRPMbottom","9.592178344726562"
24352,"getRPMbottom","8.840972900390625"
24374,"getRPMbottom","8.353424072265625"
24411,"getRPMbottom","6.6450653076171875"
24490,"getRPMbottom","0.0"
24690,"getRPMbottom","-2.1369781494140625"
24703,"getRPMbottom","2.1369781494140625"
24741,"getRPMbottom","3.3436431884765625"
24842,"getRPMbottom","0.0"
25296,"getRPMbottom","7.4417724609375"
25325,"getRPMbottom","9.201675415039062"
25365,"getRPMbottom","8.510940551757812"
25400,"getRPMbottom","7.092254638671875"
25424,"getRPMbottom","7.0157623291015625"
25441,"getRPMbottom","7.68060302734375"
25462,"getRPMbottom","8.68426513671875"
25493,"getRPMbottom","12.541748046875"
25513,"getRPMbottom","13.441604614257812"
25545,"getRPMbottom","15.864990234375"
25553,"getRPMbottom","17.967987060546875"
25594,"getRPMbottom","15.62176513671875"
25637,"getRPMbottom","14.070999145507812"
25638,"getRPMbottom","12.081222534179688"
25652,"getRPMbottom","10.28857421875"
25674,"getRPMbottom","8.192611694335938"
25711,"getRPMbottom","5.09490966796875"
25727,"getRPMbottom","3.994415283203125"
25861,"getRPMbottom","0.0"
26065,"getRPMbottom","12.811386108398438"
26097,"getRPMbottom","12.873931884765625"
26120,"getRPMbottom","19.972488403320312"
26156,"getRPMbottom","16.982650756835938"
26172,"getRPMbottom","15.227386474609375"
26179,"getRPMbottom","11.6024169921875"
26254,"getRPMbottom","-2.680023193359375"
26287,"getRPMbottom","-16.114044189453125"
26303,"getRPMbottom","-27.598098754882812"
26327,"getRPMbottom","-32.073638916015625"
26355,"getRPMbottom","-34.06791687011719"
26362,"getRPMbottom","-36.65370178222656"
26386,"getRPMbottom","-38.69108581542969"
26407,"getRPMbottom","-46.697601318359375"
26427,"getRPMbottom","-41.71293640136719"
26441,"getRPMbottom","-41.57637023925781"
26465,"getRPMbottom","-40.73112487792969"
26483,"getRPMbottom","-43.83442687988281"
26509,"getRPMbottom","-41.77763366699219"
26528,"getRPMbottom","-36.949798583984375"
26543,"getRPMbottom","-35.69404602050781"
26560,"getRPMbottom","-31.428375244140625"
26596,"getRPMbottom","-23.901077270507812"
26633,"getRPMbottom","-14.130874633789062"
26680,"getRPMbottom","3.3318023681640625"
26721,"getRPMbottom","4.992156982421875"
26735,"getRPMbottom","7.5956573486328125"
26759,"getRPMbottom","8.961959838867188"
26787,"getRPMbottom","9.438323974609375"
26802,"getRPMbottom","8.928924560546875"
26826,"getRPMbottom","12.4024658203125"
26852,"getRPMbottom","14.108001708984375"
26872,"getRPMbottom","18.543365478515625"
26888,"getRPMbottom","12.224609375"
26940,"getRPMbottom","-12.224609375"
26985,"getRPMbottom","-2.3644561767578125"
27039,"getRPMbottom","-13.432937622070312"
27071,"getRPMbottom","-39.34471130371094"
27105,"getRPMbottom","-35.243988037109375"
27105,"getRPMbottom","-30.115142822265625"
27150,"getRPMbottom","-28.487579345703125"
27150,"getRPMbottom","-31.38140869140625"
27163,"getRPMbottom","-35.99955749511719"
27194,"getRPMbottom","-38.718597412109375"
27232,"getRPMbottom","-49.60870361328125"
27242,"getRPMbottom","-51.729705810546875"
27294,"getRPMbottom","-47.34342956542969"
27294,"getRPMbottom","-51.00445556640625"
27313,"getRPMbottom","-51.11297607421875"
27331,"getRPMbottom","-51.360076904296875"
27341,"getRPMbottom","-53.18547058105469"
27365,"getRPMbottom","-49.45597839355469"
27396,"getRPMbottom","-46.324432373046875"
27423,"getRPMbottom","-37.914337158203125"
27454,"getRPMbottom","-29.026519775390625"
27481,"getRPMbottom","-20.877044677734375"
27501,"getRPMbottom","-16.986221313476562"
27533,"getRPMbottom","8.094314575195312"
27567,"getRPMbottom","8.785964965820312"
27608,"getRPMbottom","10.755386352539062"
27608,"getRPMbottom","12.243804931640625"
27629,"getRPMbottom","12.798904418945312"
27640,"getRPMbottom","11.971786499023438"
27661,"getRPMbottom","9.950210571289062"
27765,"getRPMbottom","0.0"
27866,"getRPMbottom","-5.269775390625"
27888,"getRPMbottom","-18.078842163085938"
27905,"getRPMbottom","-29.745635986328125"
27931,"getRPMbottom","-34.927337646484375"
27944,"getRPMbottom","-35.09002685546875"
27991,"getRPMbottom","-36.25453186035156"
27992,"getRPMbottom","-39.15003967285156"
28000,"getRPMbottom","-42.24822998046875"
28024,"getRPMbottom","-41.90301513671875"
28080,"getRPMbottom","-42.310577392578125"
28104,"getRPMbottom","-42.329376220703125"
28139,"getRPMbottom","-41.46710205078125"
28165,"getRPMbottom","-32.45027160644531"
28193,"getRPMbottom","-29.680740356445312"
28202,"getRPMbottom","-26.771881103515625"
28236,"getRPMbottom","-23.319793701171875"
28248,"getRPMbottom","-20.8602294921875"
28272,"getRPMbottom","-16.66510009765625"
28285,"getRPMbottom","-12.21575927734375"
28396,"getRPMbottom","0.0"
28540,"getRPMbottom","4.2257080078125"
28580,"getRPMbottom","6.878387451171875"
28611,"getRPMbottom","7.705535888671875"
28620,"getRPMbottom","7.9546966552734375"
28660,"getRPMbottom","10.080917358398438"
28697,"getRPMbottom","8.631195068359375"
28727,"getRPMbottom","7.910552978515625"
28754,"getRPMbottom","5.3822479248046875"
28781,"getRPMbottom","-5.3822479248046875"
28799,"getRPMbottom","-3.170989990234375"
28824,"getRPMbottom","-12.89178466796875"
28855,"getRPMbottom","-27.090896606445312"
28897,"getRPMbottom","-24.51385498046875"
28922,"getRPMbottom","-29.768218994140625"
28935,"getRPMbottom","-28.475723266601562"
28941,"getRPMbottom","-32.00166320800781"
28962,"getRPMbottom","-35.905517578125"
29014,"getRPMbottom","-35.97430419921875"
29038,"getRPMbottom","-32.950286865234375"
29050,"getRPMbottom","-31.692459106445312"
29069,"getRPMbottom","-30.851333618164062"
29103,"getRPMbottom","-30.858139038085938"
29104,"getRPMbottom","-26.384613037109375"
29134,"getRPMbottom","-19.2183837890625"
29152,"getRPMbottom","-14.765518188476562"
29174,"getRPMbottom","4.9953765869140625"
29200,"getRPMbottom","21.024520874023438"
29236,"getRPMbottom","28.641799926757812"
29265,"getRPMbottom","25.0008544921875"
29288,"getRPMbottom","24.205886840820312"
29302,"getRPMbottom","23.033370971679688"
29332,"getRPMbottom","18.906356811523438"
29371,"getRPMbottom","12.717422485351562"
29411,"getRPMbottom","7.6493377685546875"
29425,"getRPMbottom","6.2540435791015625"
29444,"getRPMbottom","8.0181884765625"
29474,"getRPMbottom","5.52020263671875"
29808,"getRPMbottom","-2.803192138671875"
29809,"getRPMbottom","-8.644622802734375"
29809,"getRPMbottom","-19.334320068359375"
29809,"getRPMbottom","-46.7877197265625"
29823,"getRPMbottom","-50.7105712890625"
29824,"getRPMbottom","-56.86341857910156"
29824,"getRPMbottom","-63.43617248535156"
29824,"getRPMbottom","-68.64891052246094"
29825,"getRPMbottom","-68.634765625"
29825,"getRPMbottom","-68.74447631835938"
29829,"getRPMbottom","-62.4892578125"
29871,"getRPMbottom","-58.75526428222656"
29873,"getRPMbottom","-55.04069519042969"
29873,"getRPMbottom","-52.091461181640625"
29894,"getRPMbottom","-48.74006652832031"
29904,"getRPMbottom","-47.51976013183594"
29936,"getRPMbottom","-43.311126708984375"
29958,"getRPMbottom","-36.803955078125"
29992,"getRPMbottom","-28.405044555664062"
30005,"getRPMbottom","-23.350433349609375"
30030,"getRPMbottom","-15.233734130859375"
30046,"getRPMbottom","-9.84381103515625"
30065,"getRPMbottom","4.9350128173828125"
30108,"getRPMbottom","5.42352294921875"
30141,"getRPMbottom","5.048187255859375"
30162,"getRPMbottom","6.4314117431640625"
30196,"getRPMbottom","7.6123504638671875"
30228,"getRPMbottom","6.7153472900390625"
30267,"getRPMbottom","9.652114868164062"
30286,"getRPMbottom","10.318038940429688"
30302,"getRPMbottom","11.958587646484375"
30343,"getRPMbottom","9.173858642578125"
30373,"getRPMbottom","5.914947509765625"
30426,"getRPMbottom","-2.58294677734375"
30444,"getRPMbottom","-8.409194946289062"
30491,"getRPMbottom","-14.382217407226562"
30511,"getRPMbottom","-20.653900146484375"
30541,"getRPMbottom","-20.509185791015625"
30541,"getRPMbottom","-23.051300048828125"
30576,"getRPMbottom","-29.918182373046875"
30624,"getRPMbottom","-45.83477783203125"
30661,"getRPMbottom","-51.00640869140625"
30688,"getRPMbottom","-50.6412353515625"
30708,"getRPMbottom","-48.83110046386719"
30724,"getRPMbottom","-47.45042419433594"
30740,"getRPMbottom","-45.47676086425781"
30775,"getRPMbottom","-37.737274169921875"
30788,"getRPMbottom","-36.65571594238281"
30803,"getRPMbottom","-35.967010498046875"
30843,"getRPMbottom","-26.35357666015625"
30872,"getRPMbottom","-15.671707153320312"
30907,"getRPMbottom","-8.474319458007812"
30981,"getRPMbottom","0.0"
31026,"getRPMbottom","5.5880584716796875"
31069,"getRPMbottom","4.8032989501953125"
31102,"getRPMbottom","3.2790985107421875"
31178,"getRPMbottom","-3.2060699462890625"
31199,"getRPMbottom","-3.884429931640625"
31300,"getRPMbottom","0.0"
31393,"getRPMbottom","-8.579620361328125"
31409,"getRPMbottom","-11.223526000976562"
31428,"getRPMbottom","-17.652099609375"
31446,"getRPMbottom","-19.9906005859375"
31472,"getRPMbottom","-22.884140014648438"
31481,"getRPMbottom","-21.595932006835938"
31517,"getRPMbottom","-22.304931640625"
31543,"getRPMbottom","-22.7647705078125"
31558,"getRPMbottom","-27.604385375976562"
31585,"getRPMbottom","-31.05902099609375"
31600,"getRPMbottom","-30.944061279296875"
31637,"getRPMbottom","-32.38014221191406"
31688,"getRPMbottom","-36.33851623535156"
31689,"getRPMbottom","-34.44905090332031"
31708,"getRPMbottom","-31.110122680664062"
31729,"getRPMbottom","-31.76153564453125"
31745,"getRPMbottom","-34.38685607910156"
31769,"getRPMbottom","-37.8707275390625"
31782,"getRPMbottom","-39.03657531738281"
31801,"getRPMbottom","-40.419342041015625"
31833,"getRPMbottom","-41.97227478027344"
31852,"getRPMbottom","-39.52197265625"
31864,"getRPMbottom","-33.26429748535156"
31886,"getRPMbottom","-26.665069580078125"
31900,"getRPMbottom","-21.949142456054688"
31945,"getRPMbottom","-10.958877563476562"
31980,"getRPMbottom","10.958877563476562"
32041,"getRPMbottom","2.756195068359375"
32042,"getRPMbottom","9.796142578125"
32067,"getRPMbottom","12.748611450195312"
32097,"getRPMbottom","12.918655395507812"
32100,"getRPMbottom","12.273223876953125"
32139,"getRPMbottom","10.286788940429688"
32165,"getRPMbottom","9.10870361328125"
32202,"getRPMbottom","8.495895385742188"
32234,"getRPMbottom","8.983810424804688"
32269,"getRPMbottom","8.331863403320312"
32301,"getRPMbottom","5.4062957763671875"
32372,"getRPMbottom","-2.6767578125"
32418,"getRPMbottom","-6.213775634765625"
32418,"getRPMbottom","-15.512527465820312"
32448,"getRPMbottom","-23.715713500976562"
32462,"getRPMbottom","-22.155380249023438"
32487,"getRPMbottom","-18.015457153320312"
32505,"getRPMbottom","-17.216293334960938"
32528,"getRPMbottom","-17.197967529296875"
32549,"getRPMbottom","-15.271255493164062"
32563,"getRPMbottom","-12.111190795898438"
32603,"getRPMbottom","-9.188644409179688"
32604,"getRPMbottom","-6.7108001708984375"
32644,"getRPMbottom","-5.0173187255859375"
32681,"getRPMbottom","-5.2078399658203125"
32730,"getRPMbottom","-7.5774993896484375"
32731,"getRPMbottom","-10.2008056640625"
32749,"getRPMbottom","-13.436721801757812"
32766,"getRPMbottom","-21.061050415039062"
32780,"getRPMbottom","-25.76116943359375"
32808,"getRPMbottom","-29.007888793945312"
32821,"getRPMbottom","-27.510696411132812"
32849,"getRPMbottom","-25.351181030273438"
32863,"getRPMbottom","-26.683212280273438"
32899,"getRPMbottom","-27.4373779296875"
32912,"getRPMbottom","-27.31231689453125"
32943,"getRPMbottom","-23.93798828125"
32964,"getRPMbottom","-16.404098510742188"
33008,"getRPMbottom","-13.322738647460938"
33009,"getRPMbottom","-8.006362915039062"
33100,"getRPMbottom","2.6255035400390625"
33100,"getRPMbottom","12.1376953125"
33101,"getRPMbottom","18.313751220703125"
33123,"getRPMbottom","20.992431640625"
33149,"getRPMbottom","19.654815673828125"
33187,"getRPMbottom","20.078948974609375"
33187,"getRPMbottom","20.571212768554688"
33204,"getRPMbottom","18.718978881835938"
33223,"getRPMbottom","16.905776977539062"
33249,"getRPMbottom","11.293930053710938"
33289,"getRPMbottom","7.459991455078125"
33372,"getRPMbottom","0.0"
33503,"getRPMbottom","-3.736541748046875"
33524,"getRPMbottom","-9.70367431640625"
33553,"getRPMbottom","-12.485031127929688"
33576,"getRPMbottom","-18.335662841796875"
33591,"getRPMbottom","-24.01470947265625"
33609,"getRPMbottom","-26.255752563476562"
33628,"getRPMbottom","-22.173248291015625"
33645,"getRPMbottom","-18.218292236328125"
33664,"getRPMbottom","-14.383316040039062"
33687,"getRPMbottom","-12.776168823242188"
33709,"getRPMbottom","-10.990264892578125"
33751,"getRPMbottom","-21.966873168945312"
33771,"getRPMbottom","-30.209304809570312"
33788,"getRPMbottom","-31.34783935546875"
33806,"getRPMbottom","-30.995132446289062"
33824,"getRPMbottom","-30.199722290039062"
33863,"getRPMbottom","-32.17851257324219"
33892,"getRPMbottom","-34.67210388183594"
33905,"getRPMbottom","-30.334732055664062"
33934,"getRPMbottom","-21.31134033203125"
33977,"getRPMbottom","-14.597305297851562"
33984,"getRPMbottom","-10.220077514648438"
34262,"getRPMbottom","10.220077514648438"
34263,"getRPMbottom","4.700836181640625"
34263,"getRPMbottom","8.524978637695312"
34263,"getRPMbottom","14.360610961914062"
34264,"getRPMbottom","17.650924682617188"
34264,"getRPMbottom","9.467041015625"
34273,"getRPMbottom","5.7552947998046875"
34326,"getRPMbottom","0.0"
34407,"getRPMbottom","-8.727127075195312"
34425,"getRPMbottom","-13.026870727539062"
34445,"getRPMbottom","-22.061355590820312"
34463,"getRPMbottom","-23.242156982421875"
34494,"getRPMbottom","-27.813125610351562"
34523,"getRPMbottom","-32.548095703125"
34549,"getRPMbottom","-36.345458984375"
34604,"getRPMbottom","-38.155181884765625"
34605,"getRPMbottom","-43.86903381347656"
34605,"getRPMbottom","-46.1976318359375"
34623,"getRPMbottom","-46.90870666503906"
34648,"getRPMbottom","-44.16033935546875"
34678,"getRPMbottom","-43.8538818359375"
34692,"getRPMbottom","-42.472991943359375"
34710,"getRPMbottom","-33.8878173828125"
34742,"getRPMbottom","-28.15582275390625"
34764,"getRPMbottom","-26.368438720703125"
34764,"getRPMbottom","-25.340103149414062"
34792,"getRPMbottom","-24.223037719726562"
34815,"getRPMbottom","-22.9384765625"
34829,"getRPMbottom","-21.695556640625"
34851,"getRPMbottom","-21.620452880859375"
